종목코드,종목명,종가,대비,등락률,시장구분,업종명,시가총액,EPS,BPS,주당배당금,배당수익률,Date,PER,PBR,PCR,PSR,IDX_CD,IDX_NM_KOR,ALL_MKT_VAL,MKT_VAL,WGT,S_WGT,CAL_WGT,SEC_CD,SEC_NM_KOR,SEQ,TOP60,APT_SHR_CNT,SEC_1ST,ROE,size
214270,퓨쳐스트림네트웍스,1075,0,0,KOSDAQ,출판·매체복제,140361194475,,569,0,0,2021-09-24,,1.84685782203947,32.64213825,0.858478253669725,G5020,WICS 미디어와엔터테인먼트,150344455,87024,0.06,98.45,1,G50,커뮤니케이션서비스,78,3,80952503,G50,,small
033170,시그네틱스,1635,15,0.93,KOSDAQ,반도체,140165801565,,1241,0,0,2021-09-24,,1.31734775906955,22.9780002565574,0.695611918436725,G4530,WICS 반도체와반도체장비,431176010,77091,0.02,99.6,1,G45,IT,82,0,47150575,G45,,small
007980,태평양물산,2910,135,4.86,KOSPI,섬유의복,140115298170,,3487,0,0,2021-09-24,,0.790718386963883,5.2477639764045,0.178490825694268,G2520,WICS 내구소비재와의류,49360418,72860,0.15,94.57,1,G25,경기관련소비재,86,7,25037785,G25,,small
037330,인지디스플레,3190,80,2.57,KOSDAQ,IT부품,139993864560,374,4090,100,3.13,2021-09-24,8.64159657777778,0.694758633052109,3.07004088947368,0.183118200863309,G4540,WICS 디스플레이,17095003,67197,0.39,91.75,1,G45,IT,56,10,21064908,G45,0.0804,small
005990,매일홀딩스,10200,50,0.49,KOSDAQ,음식료·담배,139926700800,154,20924,140,1.37,2021-09-24,69.9633504,0.23756655483871,1.93268923756906,0.0842069572124932,G3020,"WICS 식품,음료,담배",30382851,40579,0.13,99.19,1,G30,필수소비재,74,6,3978308,G30,0.0034,small
078350,한양디지텍,9160,490,5.65,KOSDAQ,반도체,139638539120,426,3702,0,0,2021-09-24,31.0307864711111,2.88509378347107,13.8255979326733,0.874380332623669,G4530,WICS 반도체와반도체장비,431176010,57252,0.01,99.82,1,G45,IT,96,0,6250197,G45,0.093,small
078860,아이오케이,1565,95,6.46,KOSDAQ,오락·문화,139517477620,,1380,0,0,2021-09-24,,1.44129625640496,,6.64368941047619,G5020,WICS 미디어와엔터테인먼트,150344455,86501,0.06,98.57,1,G50,커뮤니케이션서비스,80,3,55272100,G50,,small
203690,프로스테믹스,3045,0,0,KOSDAQ,제약,139329906660,,469,0,0,2021-09-24,,6.48046077488372,,6.73091336521739,G3520,WICS 제약과생물공학,139968350,94744,0.07,96.67,1,G35,건강관리,153,16,31114725,G35,,small
071460,위니아딤채,3870,-25,-0.64,KOSDAQ,일반전기전자,139193431650,348,2186,0,0,2021-09-24,11.2252767459677,1.21566315851528,2.071330828125,0.15896920014847,G2520,WICS 내구소비재와의류,49360418,58461,0.12,96.55,1,G25,경기관련소비재,101,7,15106264,G25,0.1083,small
005320,국동,2565,0,0,KOSPI,유통업,138699702270,458,2309,50,1.95,2021-09-24,8.72325171509434,1.546262009699,5.21427452142857,0.547354784017364,G2520,WICS 내구소비재와의류,49360418,120669,0.24,87.89,1,G25,경기관련소비재,51,7,47044343,G25,0.1773,small
054800,아이디스홀딩스,13400,-150,-1.11,KOSDAQ,기타서비스,138659930400,378,20565,200,1.49,2021-09-24,40.7823324705882,0.225977722294655,2.71350157338552,0.320823531698288,G4520,WICS 기술하드웨어와장비,44599486,69330,0.16,90.76,1,G45,IT,115,24,5173878,G45,0.0055,small
067570,엔브이에이치코리아,4240,10,0.24,KOSDAQ,운송장비·부품,138580796000,,4756,75,1.77,2021-09-24,,0.556102712680578,3.03240253829322,0.144490455635492,G2510,WICS 자동차와부품,88703179,74834,0.08,96.5,1,G25,경기관련소비재,61,3,17649441,G25,,small
020760,일진디스플,4020,20,0.5,KOSPI,전기전자,138562509720,,939,0,0,2021-09-24,,4.87896160985916,,2.07118848609865,G4540,WICS 디스플레이,17095003,74824,0.44,89.7,1,G45,IT,51,10,18612874,G45,,small
003650,미창석유,79600,-500,-0.62,KOSPI,화학,138477891200,12962,159298,2100,2.64,2021-09-24,7.0293345786802,0.499739773367016,3.62507568586387,0.498839665706052,G1010,WICS 에너지,25065943,70624,0.28,98.66,1,G10,에너지,18,2,887233,G10,0.0711,small
051360,토비스,8280,50,0.61,KOSDAQ,정보기기,138417240240,,11013,0,0,2021-09-24,,0.751450815635179,4.39419810285714,0.507394575659824,G4540,WICS 디스플레이,17095003,106581,0.62,78.37,1,G45,IT,29,10,12872135,G45,,small
196490,디에이테크놀로지,5800,160,2.84,KOSDAQ,기계·장비,138403120600,,4264,0,0,2021-09-24,,1.4180647602459,,2.4366746584507,G4535,WICS 전자와 전기제품,72412941,120411,0.17,96.68,1,G45,IT,22,2,20760468,G45,,small
005740,크라운해태홀딩스,9310,170,1.86,KOSPI,기타금융,138228800570,1527,18262,100,1.07,2021-09-24,6.03619216462882,0.283779101970848,1.81640999434954,0.149727903563692,G3020,"WICS 식품,음료,담배",30382851,58056,0.19,97.17,1,G30,필수소비재,61,6,6235886,G30,0.047,small
189860,서전기전,14250,-650,-4.36,KOSDAQ,일반전기전자,138207615000,262,4125,30,0.21,2021-09-24,54.39,3.455190375,17.275951875,2.25093835504886,G2010,WICS 자본재,124006699,74632,0.06,95.58,1,G20,산업재,178,18,5237341,G20,0.0635,small
002880,대유에이텍,1235,-20,-1.59,KOSPI,운수장비,138149047595,,1045,0,0,2021-09-24,,0.577304837421647,1.49511956271645,0.0941775496591451,G2510,WICS 자동차와부품,88703179,67693,0.08,96.81,1,G25,경기관련소비재,65,3,54812173,G25,,small
225330,씨엠에스에듀,7400,0,0,KOSDAQ,기타서비스,137896247200,333,2287,260,3.51,2021-09-24,22.2413301935484,3.23700110798122,8.51211402469136,1.63577991933571,G2560,WICS 교육서비스,1841806,49643,2.7,90.37,1,G25,경기관련소비재,14,6,6708466,G25,0.1455,small
002760,보락,2290,-5,-0.22,KOSPI,화학,1.37171e+11,7,735,4,0.17,2021-09-24,327.14,3.11752272727273,68.5855,3.58148825065274,G3020,"WICS 식품,음료,담배",30382851,91905,0.3,92.59,1,G30,필수소비재,42,6,40133000,G30,0.0095,small
000890,보해양조,1000,0,0,KOSPI,음식료품,136785979000,14,617,0,0,2021-09-24,80.4623405882353,1.74027963104326,16.6812169512195,1.74027963104326,G3020,"WICS 식품,음료,담배",30382851,98486,0.32,91.68,1,G30,필수소비재,39,6,98485905,G30,0.0216,small
214420,토니모리,7430,20,0.27,KOSPI,화학,136591047030,,3554,0,0,2021-09-24,,1.99402988364964,,1.20344534828194,G2520,WICS 내구소비재와의류,49360418,43709,0.09,98.01,1,G25,경기관련소비재,115,7,5882791,G25,,small
010960,삼호개발,5460,-10,-0.18,KOSPI,건설업,1.365e+11,802,8443,190,3.48,2021-09-24,7.33870967741936,0.645695364238411,,0.375619152449092,G2010,WICS 자본재,124006699,87360,0.07,94.23,1,G20,산업재,157,18,1.6e+07,G20,0.088,small
091090,세원이앤씨,938,-9,-0.95,KOSPI,기계,136488465358,,1229,0,0,2021-09-24,,0.802401324855967,18.9567312997222,1.24193326076433,G1010,WICS 에너지,25065943,95542,0.38,97.4,1,G10,에너지,14,2,101857064,G10,,small
016090,대현,3080,40,1.32,KOSPI,섬유의복,136389514800,204,4597,40,1.3,2021-09-24,15.1,0.670218745945946,10.5728306046512,0.538663170616114,G2520,WICS 내구소비재와의류,49360418,72286,0.15,95.01,1,G25,경기관련소비재,89,7,23469624,G25,0.0444,small
053590,한국테크놀로지,1100,-15,-1.35,KOSDAQ,운송장비·부품,136353604200,,291,0,0,2021-09-24,,3.86270833427762,,0.422016726090993,G2010,WICS 자본재,124006699,122718,0.1,90.7,1,G20,산업재,115,18,111562040,G20,,small
005710,대원산업,6800,-10,-0.15,KOSDAQ,운송장비·부품,136255680000,902,16584,125,1.84,2021-09-24,7.52793812154696,0.410038158290701,4.78090105263158,0.212038095238095,G2510,WICS 자동차와부품,88703179,51777,0.06,98.01,1,G25,경기관련소비재,83,3,7614288,G25,0.0545,small
006140,피제이전자,9080,80,0.89,KOSDAQ,의료·정밀기기,1.362e+11,331,7305,100,1.1,2021-09-24,27.43,1.24270072992701,71.6842105263158,1.30710172744722,G3510,WICS 건강관리장비와서비스,17087092,40860,0.24,97.99,1,G35,건강관리,73,16,4500000,G35,0.0453,small
120030,조선선재,108000,1000,0.93,KOSPI,기계,135826308000,8778,92985,1500,1.39,2021-09-24,12.3,1.16190169375535,14.9259679120879,2.28279509243697,G1510,WICS 소재,130796768,42106,0.03,98.9,1,G15,소재,176,8,389872,G15,0.0945,small
005010,휴스틸,17700,300,1.72,KOSPI,철강금속,135507040500,1134,54380,200,1.13,2021-09-24,15.850199755814,0.328858185524729,6.42979801415094,0.372843867341357,G1510,WICS 소재,130796768,69109,0.05,97.44,1,G15,소재,139,8,3904440,G15,0.0207,small
067830,세이브존I&C,3300,-35,-1.05,KOSPI,유통업,135434953500,262,11015,30,0.91,2021-09-24,12.6,0.299568576642336,22.57249225,1.00545622494432,G2550,WICS 소매(유통),13446456,54174,0.4,98.54,1,G25,경기관련소비재,23,5,16416358,G25,0.0238,small
003350,한국화장품제조,29850,-50,-0.17,KOSPI,화학,135280200000,,9768,0,0,2021-09-24,,3.05372911963883,,2.18193870967742,G2520,WICS 내구소비재와의류,49360418,44642,0.09,97.92,1,G25,경기관련소비재,114,7,1495560,G25,,small
013520,화승코퍼레이션,2695,-10,-0.37,KOSPI,운수장비,134888124140,,3196,25,0.93,2021-09-24,,0.611183163298595,2.20766160621931,0.102709300342648,G2510,WICS 자동차와부품,88703179,63397,0.07,97.1,1,G25,경기관련소비재,69,3,23524088,G25,,small
056080,유진로봇,3595,-5,-0.14,KOSDAQ,기계·장비,134856186440,,1108,0,0,2021-09-24,,3.37985429674185,,2.33719560554593,G2520,WICS 내구소비재와의류,49360418,66080,0.13,95.42,1,G25,경기관련소비재,92,7,18380954,G25,,small
013870,지엠비코리아,7070,-80,-1.12,KOSPI,운수장비,134841019600,,11553,0,0,2021-09-24,,0.591148704953968,8.48056727044025,0.30246976132795,G2510,WICS 자동차와부품,88703179,55285,0.06,97.83,1,G25,경기관련소비재,80,3,7819635,G25,,small
023000,삼원강재,3370,-20,-0.59,KOSPI,운수장비,1.348e+11,204,5319,105,3.12,2021-09-24,16.52,0.633458646616541,11.4237288135593,0.547967479674797,G2510,WICS 자동차와부품,88703179,49876,0.06,98.18,1,G25,경기관련소비재,86,3,14800000,G25,0.0383,small
020710,시공테크,6720,-160,-2.33,KOSDAQ,기타서비스,134722358400,272,5628,70,1.04,2021-09-24,25.9081458461539,1.19434714893617,10.6922506666667,1.29915485438766,G2530,"WICS 호텔,레스토랑,레저등",11197619,66014,0.59,99.2,1,G25,경기관련소비재,16,3,9823505,G25,0.0461,small
064800,젬백스링크,1620,5,0.31,KOSDAQ,유통,134615123100,127,1897,0,0,2021-09-24,13.877847742268,0.903457202013423,,1.44127540792291,G2520,WICS 내구소비재와의류,49360418,106346,0.22,89.71,1,G25,경기관련소비재,59,7,65645646,G25,0.0651,small
069730,DSR제강,9330,-370,-3.81,KOSPI,철강금속,1.34352e+11,367,10157,40,0.43,2021-09-24,25.42,0.918332194121668,10.5788976377953,0.762497162315551,G1510,WICS 소재,130796768,59115,0.05,97.78,1,G15,소재,146,8,6336000,G15,0.0361,small
307930,컴퍼니케이,8590,-110,-1.26,KOSDAQ,금융,134089900000,632,3747,190,2.21,2021-09-24,13.59,2.29213504273504,,,G4030,WICS 다각화된금융,4107722,34863,0.85,83.38,1,G40,금융,24,10,4058600,G40,0.1687,small
196300,애니젠,23900,800,3.46,KOSDAQ,제약,133901088400,,2441,0,0,2021-09-24,,10.9754990491803,,15.7530692235294,G3520,WICS 제약과생물공학,139968350,103104,0.07,96.11,1,G35,건강관리,145,16,4313968,G35,,small
002720,국제약품,6940,-10,-0.14,KOSPI,의약품,133776064600,120,3659,0,0,2021-09-24,60.8073020909091,1.89753283120567,26.2306009019608,1.02589006595092,G3520,WICS 제약과생물공학,139968350,76252,0.05,97.35,1,G35,건강관리,164,16,10987371,G35,0.0312,small
080000,에스엔유,3895,-30,-0.76,KOSDAQ,기계·장비,133687578650,145,3508,0,0,2021-09-24,26.73751573,1.11036194892027,4.31250253709677,1.31194876005888,G4540,WICS 디스플레이,17095003,72191,0.42,90.55,1,G45,IT,53,10,18534350,G45,0.0415,small
267320,나인테크,3390,40,1.19,KOSDAQ,IT부품,133554318060,,721,0,0,2021-09-24,,4.70261683309859,,2.02662091138088,G4530,WICS 반도체와반도체장비,431176010,82804,0.02,99.55,1,G45,IT,79,0,24425863,G45,,small
023460,CNH,3575,-15,-0.42,KOSDAQ,금융,1.3299e+11,824,3446,50,1.4,2021-09-24,4.34,0.988038632986627,,,G4030,WICS 다각화된금융,4107722,43887,1.07,80.66,1,G40,금융,21,10,12276000,G40,0.2277,small
263600,덕우전자,8340,-180,-2.11,KOSDAQ,일반전기전자,132858785400,640,6065,140,1.68,2021-09-24,13.0253711176471,1.37534974534161,5.44503218852459,0.866093777053455,G4520,WICS 기술하드웨어와장비,44599486,59786,0.13,92.81,1,G45,IT,129,24,7168640,G45,0.1056,small
009810,엔케이물산,1670,-40,-2.34,KOSPI,유통업,132663480700,86,783,0,0,2021-09-24,37.3973611722222,2.16796296650564,,3.94810851085044,G5020,WICS 미디어와엔터테인먼트,150344455,110111,0.07,97.7,1,G50,커뮤니케이션서비스,66,3,65934544,G50,0.058,small
001550,조비,25550,2200,9.42,KOSPI,화학,132661706450,579,9861,0,0,2021-09-24,44.13,2.59104895410156,16.1782568841463,1.80002315400271,G1510,WICS 소재,130796768,43778,0.03,98.7,1,G15,소재,170,8,1713439,G15,0.0587,small
054220,비츠로시스,5430,0,0,KOSDAQ,일반전기전자,132601544820,,185,0,0,"",,29.35,,,,,,,,,,,,,,,,,small
066130,하츠,10350,100,0.98,KOSDAQ,일반전기전자,1.3248e+11,493,6846,80,0.77,2021-09-24,20.99,1.51232876712329,18.6591549295775,1.0589928057554,G2520,WICS 내구소비재와의류,49360418,64915,0.13,95.68,1,G25,경기관련소비재,94,7,6272000,G25,0.072,small
027830,대성창투,3310,35,1.07,KOSDAQ,금융,1.324e+11,33,1282,0,0,2021-09-24,100.3,2.58089668615984,26.48,,G4030,WICS 다각화된금융,4107722,66200,1.61,71.68,1,G40,금융,14,10,2e+07,G40,0.0257,small
051490,나라엠앤디,9300,10,0.11,KOSDAQ,기계·장비,1.3206e+11,104,5621,50,0.54,2021-09-24,94.3285714285714,1.62635467980296,12.5771428571429,0.742744656917885,G2010,WICS 자본재,124006699,100366,0.08,93,1,G20,산업재,141,18,10792000,G20,0.0172,small
158430,아톤,30300,200,0.66,KOSDAQ,소프트웨어,131913383100,296,10995,0,0,2021-09-24,109.92781925,2.67572785192698,25.8653692352941,4.54873734827586,G4510,WICS 소프트웨어와서비스,21315250,71233,0.33,88.52,1,G45,IT,63,16,2350932,G45,0.0243,small
034940,조아제약,4255,205,5.06,KOSDAQ,제약,131819163885,,1882,0,0,2021-09-24,,2.32485297857143,69.3785073078947,2.0155835456422,G3520,WICS 제약과생물공학,139968350,104137,0.07,96.04,1,G35,건강관리,144,16,24474063,G35,,small
002700,신일전자,1855,-5,-0.27,KOSPI,유통업,131793151455,115,1059,20,1.08,2021-09-24,16.13,1.75024105517928,11.0750547441176,0.764461435353828,G2520,WICS 내구소비재와의류,49360418,109388,0.22,89.27,1,G25,경기관련소비재,57,7,58969442,G25,0.1085,small
026940,부국철강,6580,-800,-10.84,KOSPI,철강금속,1.316e+11,40,5663,75,1.14,2021-09-24,164.5,1.16151809355693,19.6417910447761,0.947444204463643,G1510,WICS 소재,130796768,61852,0.05,97.69,1,G15,소재,144,8,9400000,G15,0.0071,small
229000,젠큐릭스,20050,450,2.3,KOSDAQ,제약,131496341050,5605,8342,0,0,2021-09-24,3.97269912537764,2.43963526994434,,82.18521315625,G3510,WICS 건강관리장비와서비스,17087092,105197,0.62,86.93,1,G35,건강관리,46,16,5246737,G35,0.6141,small
047400,유니온머티리얼,3130,-25,-0.79,KOSPI,비금속광물,1.3146e+11,,1980,20,0.64,2021-09-24,,1.58004807692308,22.6655172413793,1.40598930481283,G2510,WICS 자동차와부품,88703179,70988,0.08,96.66,1,G25,경기관련소비재,63,3,22680000,G25,,small
024950,삼천리자전거,9900,-70,-0.7,KOSDAQ,유통,131408412300,1090,7038,200,2.02,2021-09-24,9.95518275,1.40694231584582,9.5223487173913,1.08781798261589,G2520,WICS 내구소비재와의류,49360418,76217,0.15,93.36,1,G25,경기관련소비재,78,7,7698675,G25,0.1413,small
047080,한빛소프트,5300,-80,-1.49,KOSDAQ,디지털컨텐츠,131333130800,,665,0,0,2021-09-24,,6.9488428994709,,2.29603375524476,G5020,WICS 미디어와엔터테인먼트,150344455,74860,0.05,98.88,1,G50,커뮤니케이션서비스,86,3,14124507,G50,,small
012170,아센디오,2065,15,0.73,KOSPI,서비스업,131146489740,,326,0,0,2021-09-24,,6.59027586633166,,6.07159674722222,G5020,WICS 미디어와엔터테인먼트,150344455,125901,0.08,97.16,1,G50,커뮤니케이션서비스,59,3,60968828,G50,,small
100590,머큐리,8880,10,0.11,KOSDAQ,일반전기전자,131100768000,556,5431,0,0,2021-09-24,15.97,1.63467291770574,37.4573622857143,1.11290974533107,G4520,WICS 기술하드웨어와장비,44599486,55062,0.12,93.96,1,G45,IT,138,24,6200712,G45,0.1024,small
007540,샘표,45400,50,0.11,KOSPI,기타금융,130561320000,15906,62296,200,0.44,2021-09-24,7.29392849162011,0.448664329896907,2.70874107883817,0.409154873080539,G3020,"WICS 식품,음료,담배",30382851,40474,0.13,99.32,1,G30,필수소비재,75,6,891498,G30,0.0615,small
099220,SDN,2455,-120,-4.66,KOSDAQ,유통,130530970290,176,1873,0,0,2021-09-24,15.539401225,1.43915071984565,7.458912588,1.631637128625,G1010,WICS 에너지,25065943,116173,0.46,97.01,1,G10,에너지,13,2,47320800,G10,0.0926,small
004840,DRB동일,6540,-50,-0.76,KOSPI,화학,130342200000,121,17702,50,0.76,2021-09-24,56.6705217391304,0.28115228645384,2.50658076923077,0.262469190495369,G2510,WICS 자동차와부품,88703179,35192,0.04,99.19,1,G25,경기관련소비재,107,3,5381100,G25,0.005,small
032080,아즈텍WB,6060,-300,-4.72,KOSDAQ,섬유·의류,130235635740,173,4589,50,0.83,2021-09-24,35.03,1.3208482326572,42.0114954,3.61765654833333,G2520,WICS 내구소비재와의류,49360418,74234,0.15,94.12,1,G25,경기관련소비재,83,7,12249887,G25,0.0377,small
007680,대원,9660,-30,-0.31,KOSDAQ,건설,129892938840,,22474,250,2.59,2021-09-24,,0.437055648855989,4.44838831643836,0.618243402379819,G2010,WICS 자본재,124006699,20783,0.02,99.61,1,G20,산업재,281,18,2151436,G20,,small
041910,에스텍파마,10900,-150,-1.36,KOSDAQ,제약,129691066700,938,9362,100,0.92,2021-09-24,11.7900969727273,1.16419269928187,27.5938439787234,2.11567808646003,G3520,WICS 제약과생물공학,139968350,95971,0.07,96.54,1,G35,건강관리,151,16,8804715,G35,0.0987,small
087260,모바일어플라이언스,3995,5,0.13,KOSDAQ,소프트웨어,129687471770,84,1270,0,0,2021-09-24,51.874988708,3.14775416917476,12.7144580166667,3.11748730216346,G4535,WICS 전자와 전기제품,72412941,105047,0.15,97.14,1,G45,IT,25,2,26294581,G45,0.0607,small
012860,모베이스전자,1970,-75,-3.67,KOSDAQ,운송장비·부품,129632140490,,2652,0,0,2021-09-24,,0.813761082799749,3.00074399282407,0.164403475573874,G2510,WICS 자동차와부품,88703179,71298,0.08,96.58,1,G25,경기관련소비재,62,3,36191714,G25,,small
004650,창해에탄올,14100,350,2.55,KOSDAQ,음식료·담배,129591478500,1705,14242,600,4.26,2021-09-24,9.96857526923077,0.968546177130045,10.6222523360656,1.12982980383609,G3020,"WICS 식품,음료,담배",30382851,77755,0.26,94.28,1,G30,필수소비재,48,6,5514531,G30,0.0972,small
037370,EG,16600,1900,12.93,KOSDAQ,건설,129075258800,,6155,0,0,2021-09-24,,2.76290815866388,264.6866016,2.9344412594235,G1510,WICS 소재,130796768,95516,0.07,95.8,1,G15,소재,112,8,5753957,G15,,small
260660,알리코제약,8420,50,0.6,KOSDAQ,제약,129053516820,560,5069,100,1.19,2021-09-24,15.04,1.66306078376289,28.6785592933333,1.03408266682692,G3520,WICS 제약과생물공학,139968350,68398,0.05,97.71,1,G35,건강관리,171,16,8123321,G35,0.1106,small
090080,평화산업,2350,175,8.05,KOSPI,운수장비,129020308650,,465,0,0,2021-09-24,,5.03985580664063,6.58266880867347,0.381040486266982,G2510,WICS 자동차와부품,88703179,45157,0.05,98.55,1,G25,경기관련소비재,93,3,19215791,G25,,small
264900,크라운제과,10300,-150,-1.44,KOSPI,음식료품,128995655000,1247,11481,250,2.43,2021-09-24,8.26,0.844765258677145,3.73900449275362,0.33812753604194,G3020,"WICS 식품,음료,담배",30382851,46438,0.15,98.21,1,G30,필수소비재,67,6,4508586,G30,0.1023,small
060370,KT서브마린,5890,-40,-0.67,KOSDAQ,건설,1.28991e+11,58,4693,30,0.51,2021-09-24,101.55,1.25477626459144,,2.47109195402299,G2010,WICS 자본재,124006699,73525,0.06,95.82,1,G20,산업재,182,18,12483000,G20,0.0124,small
114450,KPX생명과학,8590,-90,-1.04,KOSDAQ,제약,1.2885e+11,,3958,0,0,2021-09-24,,2.16919191919192,67.8157894736842,5.23780487804878,G3520,WICS 제약과생물공학,139968350,61848,0.04,98.03,1,G35,건강관리,178,16,7200000,G35,,small
